timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574356446206,7313,HOME,500,,172.30.0.211-Thread Group 1-19,text,false,,545,251,500,500,https://prod-co.corona.co/,7309,0,109
1574356448423,8850,HOME,500,,172.30.0.209-Thread Group 1-125,text,false,,1011,251,500,500,https://prod-co.corona.co/,8846,0,12
1574356450205,21238,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.57-Thread Group 1-352,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21238
1574356450345,21099,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-269,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21098
1574356450530,20915,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-289,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20915
1574356450715,20730,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-309,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20730
1574356450474,20971,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-283,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20971
1574356450660,20797,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-303,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20797
1574356450696,20762,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-307,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20762
1574356450289,21169,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-263,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21169
1574356450215,21243,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-255,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21243
1574356450308,21150,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-265,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21150
1574356450567,20892,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-293,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20892
1574356450326,21133,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-267,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21133
1574356450363,21096,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-271,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21096
1574356450678,20768,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-305,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20768
1574356450641,20817,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-301,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20817
1574356450456,20988,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-281,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20988
1574356450807,20652,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-319,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20652
1574356450511,20934,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-287,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20934
1574356450585,20859,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-295,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20859
1574356450548,20896,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-291,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20896
1574356450271,21175,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-261,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21175
1574356450733,20713,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-311,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20713
1574356450419,21025,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-277,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21024
1574356450493,20962,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-285,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20962
1574356450253,21191,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-259,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21190
1574356450604,20851,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-297,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20851
1574356450193,21251,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-253,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21250
1574356450400,21084,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-275,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21043
1574356450752,20703,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-313,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20703
1574356450234,21223,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-257,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21212
1574356450789,20668,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-317,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20668
1574356450437,21020,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-279,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21020
1574356450382,21075,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-273,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,21075
1574356450622,20835,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-299,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20835
1574356450770,20687,HOME,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,172.30.0.44-Thread Group 1-315,text,false,,2725,0,500,500,https://prod-co.corona.co/,0,0,20687
1574356471499,4,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-281,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,4
1574356471498,6,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-285,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,6
1574356471495,10,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-295,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,10
1574356471496,10,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-261,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,10
1574356471503,4,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-253,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,4
1574356471506,3,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-257,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3
1574356471506,3,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-297,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3
1574356471505,5,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-301,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,5
1574356471507,3,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-317,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3
1574356471505,6,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-285,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,6
1574356471508,3,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-295,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,3
1574356471507,5,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-309,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,5
1574356471509,3,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-257,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,3
1574356471510,2,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-293,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,2
1574356471511,2,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-255,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,2
1574356471508,6,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-271,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,6
1574356471510,4,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-301,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,4
1574356471513,3,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-293,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,3
1574356471513,3,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-309,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,3
1574356471514,3,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-271,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,3
1574356471516,17,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-303,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,17
1574356471512,21,PLP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-285,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,0,0,21
1574356471505,29,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-313,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,29
1574356471517,8,PLP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-309,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,0,0,8
1574356471533,2,PLP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-271,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,0,0,2
1574356471536,2,PDP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-271,text,false,,2799,0,500,500,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,0,0,2
1574356471534,9,PDP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-285,text,false,,2799,0,499,499,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,0,0,9
1574356471492,3008,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-315,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3008
1574356474501,3,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-315,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,3
1574356471499,3005,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-259,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3005
1574356471496,3008,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-291,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3008
1574356471497,3007,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-277,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3007
1574356471497,3008,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-311,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3008
1574356474504,2,PLP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-315,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,0,0,2
1574356474505,2,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-291,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,2
1574356474505,2,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-259,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,2
1574356474506,3,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-311,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,2
1574356471502,3007,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-319,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3007
1574356474507,2,PDP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-315,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,0,0,2
1574356474508,2,PLP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-291,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,0,0,2
1574356471504,3021,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-275,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3021
1574356471507,3019,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-289,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3019
1574356471509,3017,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-267,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3017
1574356471506,3020,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-261,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,3020
1574356471506,3020,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-273,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3020
1574356471505,3022,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-281,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,3022
1574356471505,3022,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-279,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3022
1574356474509,18,PLP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-311,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,0,0,18
1574356471507,3019,PLP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-287,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,0,0,3019
1574356474509,19,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-319,text,false,,2799,0,498,498,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,19
1574356474508,21,PLP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-259,text,false,,2799,0,497,497,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,0,0,21
1574356474528,2,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-287,text,false,,2799,0,497,497,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,2
1574356474527,4,PDP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-311,text,false,,2799,0,497,497,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,0,0,4
1574356474527,4,PDP1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-279,text,false,,2799,0,497,497,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,0,0,4
1574356474527,4,PLP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-281,text,false,,2799,0,497,497,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,0,0,4
1574356474530,2,PDP2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to prod-co.corona.co:443 [prod-co.corona.co/13.90.152.140] failed: Connection refused (Connection refused),172.30.0.44-Thread Group 1-259,text,false,,2799,0,497,497,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,0,0,2
